"CHR","Map_Locus","POS","Description"
"MT","MT-OLR",5733,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5734,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5735,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5736,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5737,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5738,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5739,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5740,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5741,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5742,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5743,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5744,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5745,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5746,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5747,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5748,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5749,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5750,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5751,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5752,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5753,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5754,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5755,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5756,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5757,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5758,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5759,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5760,"L-strand origin;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5761,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5762,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5763,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5764,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5765,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5766,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5767,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5768,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5769,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5770,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5771,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5772,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5773,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5774,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5775,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5776,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5777,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5778,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5779,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5780,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5781,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5782,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5783,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5784,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5785,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5786,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5787,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5788,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5789,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5790,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5791,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5792,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5793,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5794,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5795,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5796,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5797,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-OLR",5798,"L-strand origin;tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5799,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5800,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5801,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5802,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5803,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5804,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5805,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5806,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5807,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5808,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5809,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5810,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5811,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5812,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5813,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5814,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5815,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5816,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5817,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5818,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5819,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5820,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5821,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5822,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5823,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5824,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5825,"tRNA cysteine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TC",5826,"tRNA cysteine;tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5827,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5828,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5829,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5830,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5831,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5832,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5833,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5834,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5835,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5836,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5837,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5838,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5839,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5840,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5841,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5842,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5843,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5844,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5845,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5846,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5847,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5848,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5849,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5850,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5851,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5852,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5853,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5854,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5855,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5856,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5857,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5858,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5859,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5860,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5861,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5862,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5863,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TY",5864,"tRNA tyrosine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
