"CHR","POS","GENE","GENE_BIOTYPE"
"MT",3381,"MT-ND1","protein_coding"
"MT",3382,"MT-ND1","protein_coding"
"MT",3383,"MT-ND1","protein_coding"
"MT",3384,"MT-ND1","protein_coding"
"MT",3385,"MT-ND1","protein_coding"
"MT",3386,"MT-ND1","protein_coding"
"MT",3387,"MT-ND1","protein_coding"
"MT",3388,"MT-ND1","protein_coding"
"MT",3389,"MT-ND1","protein_coding"
"MT",3390,"MT-ND1","protein_coding"
"MT",3391,"MT-ND1","protein_coding"
"MT",3392,"MT-ND1","protein_coding"
"MT",3393,"MT-ND1","protein_coding"
"MT",3394,"MT-ND1","protein_coding"
"MT",3395,"MT-ND1","protein_coding"
"MT",3396,"MT-ND1","protein_coding"
"MT",3397,"MT-ND1","protein_coding"
"MT",3398,"MT-ND1","protein_coding"
"MT",3399,"MT-ND1","protein_coding"
"MT",3400,"MT-ND1","protein_coding"
"MT",3401,"MT-ND1","protein_coding"
"MT",3402,"MT-ND1","protein_coding"
"MT",3403,"MT-ND1","protein_coding"
"MT",3404,"MT-ND1","protein_coding"
"MT",3405,"MT-ND1","protein_coding"
"MT",3406,"MT-ND1","protein_coding"
"MT",3407,"MT-ND1","protein_coding"
"MT",3408,"MT-ND1","protein_coding"
"MT",3409,"MT-ND1","protein_coding"
"MT",3410,"MT-ND1","protein_coding"
"MT",3411,"MT-ND1","protein_coding"
"MT",3412,"MT-ND1","protein_coding"
"MT",3413,"MT-ND1","protein_coding"
"MT",3414,"MT-ND1","protein_coding"
"MT",3415,"MT-ND1","protein_coding"
"MT",3416,"MT-ND1","protein_coding"
"MT",3417,"MT-ND1","protein_coding"
"MT",3418,"MT-ND1","protein_coding"
"MT",3419,"MT-ND1","protein_coding"
"MT",3420,"MT-ND1","protein_coding"
"MT",3421,"MT-ND1","protein_coding"
"MT",3422,"MT-ND1","protein_coding"
"MT",3423,"MT-ND1","protein_coding"
"MT",3424,"MT-ND1","protein_coding"
"MT",3425,"MT-ND1","protein_coding"
"MT",3426,"MT-ND1","protein_coding"
"MT",3427,"MT-ND1","protein_coding"
"MT",3428,"MT-ND1","protein_coding"
"MT",3429,"MT-ND1","protein_coding"
"MT",3430,"MT-ND1","protein_coding"
"MT",3431,"MT-ND1","protein_coding"
"MT",3432,"MT-ND1","protein_coding"
"MT",3433,"MT-ND1","protein_coding"
"MT",3434,"MT-ND1","protein_coding"
"MT",3435,"MT-ND1","protein_coding"
"MT",3436,"MT-ND1","protein_coding"
"MT",3437,"MT-ND1","protein_coding"
"MT",3438,"MT-ND1","protein_coding"
"MT",3439,"MT-ND1","protein_coding"
"MT",3440,"MT-ND1","protein_coding"
"MT",3441,"MT-ND1","protein_coding"
"MT",3442,"MT-ND1","protein_coding"
"MT",3443,"MT-ND1","protein_coding"
"MT",3444,"MT-ND1","protein_coding"
"MT",3445,"MT-ND1","protein_coding"
"MT",3446,"MT-ND1","protein_coding"
"MT",3447,"MT-ND1","protein_coding"
"MT",3448,"MT-ND1","protein_coding"
"MT",3449,"MT-ND1","protein_coding"
"MT",3450,"MT-ND1","protein_coding"
"MT",3451,"MT-ND1","protein_coding"
"MT",3452,"MT-ND1","protein_coding"
"MT",3453,"MT-ND1","protein_coding"
"MT",3454,"MT-ND1","protein_coding"
"MT",3455,"MT-ND1","protein_coding"
"MT",3456,"MT-ND1","protein_coding"
"MT",3457,"MT-ND1","protein_coding"
"MT",3458,"MT-ND1","protein_coding"
"MT",3459,"MT-ND1","protein_coding"
"MT",3460,"MT-ND1","protein_coding"
"MT",3461,"MT-ND1","protein_coding"
"MT",3462,"MT-ND1","protein_coding"
"MT",3463,"MT-ND1","protein_coding"
"MT",3464,"MT-ND1","protein_coding"
"MT",3465,"MT-ND1","protein_coding"
"MT",3466,"MT-ND1","protein_coding"
"MT",3467,"MT-ND1","protein_coding"
"MT",3468,"MT-ND1","protein_coding"
"MT",3469,"MT-ND1","protein_coding"
"MT",3470,"MT-ND1","protein_coding"
"MT",3471,"MT-ND1","protein_coding"
"MT",3472,"MT-ND1","protein_coding"
"MT",3473,"MT-ND1","protein_coding"
"MT",3474,"MT-ND1","protein_coding"
"MT",3475,"MT-ND1","protein_coding"
"MT",3476,"MT-ND1","protein_coding"
"MT",3477,"MT-ND1","protein_coding"
"MT",3478,"MT-ND1","protein_coding"
"MT",3479,"MT-ND1","protein_coding"
"MT",3480,"MT-ND1","protein_coding"
"MT",3481,"MT-ND1","protein_coding"
"MT",3482,"MT-ND1","protein_coding"
"MT",3483,"MT-ND1","protein_coding"
"MT",3484,"MT-ND1","protein_coding"
"MT",3485,"MT-ND1","protein_coding"
"MT",3486,"MT-ND1","protein_coding"
"MT",3487,"MT-ND1","protein_coding"
"MT",3488,"MT-ND1","protein_coding"
"MT",3489,"MT-ND1","protein_coding"
"MT",3490,"MT-ND1","protein_coding"
"MT",3491,"MT-ND1","protein_coding"
"MT",3492,"MT-ND1","protein_coding"
"MT",3493,"MT-ND1","protein_coding"
"MT",3494,"MT-ND1","protein_coding"
"MT",3495,"MT-ND1","protein_coding"
"MT",3496,"MT-ND1","protein_coding"
"MT",3497,"MT-ND1","protein_coding"
"MT",3498,"MT-ND1","protein_coding"
"MT",3499,"MT-ND1","protein_coding"
"MT",3500,"MT-ND1","protein_coding"
"MT",3501,"MT-ND1","protein_coding"
"MT",3502,"MT-ND1","protein_coding"
"MT",3503,"MT-ND1","protein_coding"
"MT",3504,"MT-ND1","protein_coding"
"MT",3505,"MT-ND1","protein_coding"
"MT",3506,"MT-ND1","protein_coding"
"MT",3507,"MT-ND1","protein_coding"
"MT",3508,"MT-ND1","protein_coding"
"MT",3509,"MT-ND1","protein_coding"
"MT",3510,"MT-ND1","protein_coding"
"MT",3511,"MT-ND1","protein_coding"
"MT",3512,"MT-ND1","protein_coding"
"MT",3513,"MT-ND1","protein_coding"
"MT",3514,"MT-ND1","protein_coding"
"MT",3515,"MT-ND1","protein_coding"
"MT",3516,"MT-ND1","protein_coding"
"MT",3517,"MT-ND1","protein_coding"
"MT",3518,"MT-ND1","protein_coding"
"MT",3519,"MT-ND1","protein_coding"
"MT",3520,"MT-ND1","protein_coding"
"MT",3521,"MT-ND1","protein_coding"
"MT",3522,"MT-ND1","protein_coding"
"MT",3523,"MT-ND1","protein_coding"
"MT",3524,"MT-ND1","protein_coding"
"MT",3525,"MT-ND1","protein_coding"
"MT",3526,"MT-ND1","protein_coding"
"MT",3527,"MT-ND1","protein_coding"
"MT",3528,"MT-ND1","protein_coding"
"MT",3529,"MT-ND1","protein_coding"
"MT",3530,"MT-ND1","protein_coding"
"MT",3531,"MT-ND1","protein_coding"
"MT",3532,"MT-ND1","protein_coding"
"MT",3533,"MT-ND1","protein_coding"
"MT",3534,"MT-ND1","protein_coding"
"MT",3535,"MT-ND1","protein_coding"
"MT",3536,"MT-ND1","protein_coding"
"MT",3537,"MT-ND1","protein_coding"
"MT",3538,"MT-ND1","protein_coding"
"MT",3539,"MT-ND1","protein_coding"
"MT",3540,"MT-ND1","protein_coding"
"MT",3541,"MT-ND1","protein_coding"
"MT",3542,"MT-ND1","protein_coding"
"MT",3543,"MT-ND1","protein_coding"
"MT",3544,"MT-ND1","protein_coding"
"MT",3545,"MT-ND1","protein_coding"
"MT",3546,"MT-ND1","protein_coding"
"MT",3547,"MT-ND1","protein_coding"
"MT",3548,"MT-ND1","protein_coding"
"MT",3549,"MT-ND1","protein_coding"
"MT",3550,"MT-ND1","protein_coding"
"MT",3551,"MT-ND1","protein_coding"
"MT",3552,"MT-ND1","protein_coding"
"MT",3553,"MT-ND1","protein_coding"
"MT",3554,"MT-ND1","protein_coding"
"MT",3555,"MT-ND1","protein_coding"
"MT",3556,"MT-ND1","protein_coding"
"MT",3557,"MT-ND1","protein_coding"
"MT",3558,"MT-ND1","protein_coding"
"MT",3559,"MT-ND1","protein_coding"
"MT",3560,"MT-ND1","protein_coding"
"MT",3561,"MT-ND1","protein_coding"
"MT",3562,"MT-ND1","protein_coding"
"MT",3563,"MT-ND1","protein_coding"
"MT",3564,"MT-ND1","protein_coding"
"MT",3565,"MT-ND1","protein_coding"
"MT",3566,"MT-ND1","protein_coding"
"MT",3567,"MT-ND1","protein_coding"
"MT",3568,"MT-ND1","protein_coding"
"MT",3569,"MT-ND1","protein_coding"
"MT",3570,"MT-ND1","protein_coding"
"MT",3571,"MT-ND1","protein_coding"
"MT",3572,"MT-ND1","protein_coding"
"MT",3573,"MT-ND1","protein_coding"
"MT",3574,"MT-ND1","protein_coding"
"MT",3575,"MT-ND1","protein_coding"
"MT",3576,"MT-ND1","protein_coding"
"MT",3577,"MT-ND1","protein_coding"
"MT",3578,"MT-ND1","protein_coding"
"MT",3579,"MT-ND1","protein_coding"
"MT",3580,"MT-ND1","protein_coding"
"MT",3581,"MT-ND1","protein_coding"
"MT",3582,"MT-ND1","protein_coding"
"MT",3583,"MT-ND1","protein_coding"
"MT",3584,"MT-ND1","protein_coding"
"MT",3585,"MT-ND1","protein_coding"
"MT",3586,"MT-ND1","protein_coding"
"MT",3587,"MT-ND1","protein_coding"
"MT",3588,"MT-ND1","protein_coding"
"MT",3589,"MT-ND1","protein_coding"
"MT",3590,"MT-ND1","protein_coding"
"MT",3591,"MT-ND1","protein_coding"
"MT",3592,"MT-ND1","protein_coding"
"MT",3593,"MT-ND1","protein_coding"
"MT",3594,"MT-ND1","protein_coding"
"MT",3595,"MT-ND1","protein_coding"
"MT",3596,"MT-ND1","protein_coding"
"MT",3597,"MT-ND1","protein_coding"
"MT",3598,"MT-ND1","protein_coding"
"MT",3599,"MT-ND1","protein_coding"
"MT",3600,"MT-ND1","protein_coding"
"MT",3601,"MT-ND1","protein_coding"
"MT",3602,"MT-ND1","protein_coding"
"MT",3603,"MT-ND1","protein_coding"
"MT",3604,"MT-ND1","protein_coding"
"MT",3605,"MT-ND1","protein_coding"
"MT",3606,"MT-ND1","protein_coding"
"MT",3607,"MT-ND1","protein_coding"
"MT",3608,"MT-ND1","protein_coding"
"MT",3609,"MT-ND1","protein_coding"
"MT",3610,"MT-ND1","protein_coding"
"MT",3611,"MT-ND1","protein_coding"
"MT",3612,"MT-ND1","protein_coding"
"MT",3613,"MT-ND1","protein_coding"
"MT",3614,"MT-ND1","protein_coding"
"MT",3615,"MT-ND1","protein_coding"
"MT",3616,"MT-ND1","protein_coding"
"MT",3617,"MT-ND1","protein_coding"
"MT",3618,"MT-ND1","protein_coding"
"MT",3619,"MT-ND1","protein_coding"
"MT",3620,"MT-ND1","protein_coding"
"MT",3621,"MT-ND1","protein_coding"
"MT",3622,"MT-ND1","protein_coding"
"MT",3623,"MT-ND1","protein_coding"
"MT",3624,"MT-ND1","protein_coding"
"MT",3625,"MT-ND1","protein_coding"
"MT",3626,"MT-ND1","protein_coding"
"MT",3627,"MT-ND1","protein_coding"
"MT",3628,"MT-ND1","protein_coding"
"MT",3629,"MT-ND1","protein_coding"
"MT",3630,"MT-ND1","protein_coding"
"MT",3631,"MT-ND1","protein_coding"
"MT",3632,"MT-ND1","protein_coding"
"MT",3633,"MT-ND1","protein_coding"
"MT",3634,"MT-ND1","protein_coding"
"MT",3635,"MT-ND1","protein_coding"
"MT",3636,"MT-ND1","protein_coding"
"MT",3637,"MT-ND1","protein_coding"
"MT",3638,"MT-ND1","protein_coding"
"MT",3639,"MT-ND1","protein_coding"
"MT",3640,"MT-ND1","protein_coding"
"MT",3641,"MT-ND1","protein_coding"
"MT",3642,"MT-ND1","protein_coding"
"MT",3643,"MT-ND1","protein_coding"
"MT",3644,"MT-ND1","protein_coding"
"MT",3645,"MT-ND1","protein_coding"
"MT",3646,"MT-ND1","protein_coding"
"MT",3647,"MT-ND1","protein_coding"
"MT",3648,"MT-ND1","protein_coding"
"MT",3649,"MT-ND1","protein_coding"
"MT",3650,"MT-ND1","protein_coding"
"MT",3651,"MT-ND1","protein_coding"
"MT",3652,"MT-ND1","protein_coding"
"MT",3653,"MT-ND1","protein_coding"
"MT",3654,"MT-ND1","protein_coding"
"MT",3655,"MT-ND1","protein_coding"
"MT",3656,"MT-ND1","protein_coding"
"MT",3657,"MT-ND1","protein_coding"
"MT",3658,"MT-ND1","protein_coding"
"MT",3659,"MT-ND1","protein_coding"
"MT",3660,"MT-ND1","protein_coding"
"MT",3661,"MT-ND1","protein_coding"
"MT",3662,"MT-ND1","protein_coding"
"MT",3663,"MT-ND1","protein_coding"
"MT",3664,"MT-ND1","protein_coding"
"MT",3665,"MT-ND1","protein_coding"
"MT",3666,"MT-ND1","protein_coding"
"MT",3667,"MT-ND1","protein_coding"
"MT",3668,"MT-ND1","protein_coding"
"MT",3669,"MT-ND1","protein_coding"
"MT",3670,"MT-ND1","protein_coding"
"MT",3671,"MT-ND1","protein_coding"
"MT",3672,"MT-ND1","protein_coding"
"MT",3673,"MT-ND1","protein_coding"
"MT",3674,"MT-ND1","protein_coding"
"MT",3675,"MT-ND1","protein_coding"
"MT",3676,"MT-ND1","protein_coding"
"MT",3677,"MT-ND1","protein_coding"
"MT",3678,"MT-ND1","protein_coding"
"MT",3679,"MT-ND1","protein_coding"
"MT",3680,"MT-ND1","protein_coding"
"MT",3681,"MT-ND1","protein_coding"
"MT",3682,"MT-ND1","protein_coding"
"MT",3683,"MT-ND1","protein_coding"
"MT",3684,"MT-ND1","protein_coding"
"MT",3685,"MT-ND1","protein_coding"
"MT",3686,"MT-ND1","protein_coding"
"MT",3687,"MT-ND1","protein_coding"
"MT",3688,"MT-ND1","protein_coding"
"MT",3689,"MT-ND1","protein_coding"
"MT",3690,"MT-ND1","protein_coding"
"MT",3691,"MT-ND1","protein_coding"
"MT",3692,"MT-ND1","protein_coding"
"MT",3693,"MT-ND1","protein_coding"
"MT",3694,"MT-ND1","protein_coding"
"MT",3695,"MT-ND1","protein_coding"
"MT",3696,"MT-ND1","protein_coding"
"MT",3697,"MT-ND1","protein_coding"
"MT",3698,"MT-ND1","protein_coding"
"MT",3699,"MT-ND1","protein_coding"
"MT",3700,"MT-ND1","protein_coding"
"MT",3701,"MT-ND1","protein_coding"
"MT",3702,"MT-ND1","protein_coding"
"MT",3703,"MT-ND1","protein_coding"
"MT",3704,"MT-ND1","protein_coding"
"MT",3705,"MT-ND1","protein_coding"
"MT",3706,"MT-ND1","protein_coding"
"MT",3707,"MT-ND1","protein_coding"
"MT",3708,"MT-ND1","protein_coding"
"MT",3709,"MT-ND1","protein_coding"
"MT",3710,"MT-ND1","protein_coding"
"MT",3711,"MT-ND1","protein_coding"
"MT",3712,"MT-ND1","protein_coding"
"MT",3713,"MT-ND1","protein_coding"
"MT",3714,"MT-ND1","protein_coding"
"MT",3715,"MT-ND1","protein_coding"
"MT",3716,"MT-ND1","protein_coding"
"MT",3717,"MT-ND1","protein_coding"
"MT",3718,"MT-ND1","protein_coding"
"MT",3719,"MT-ND1","protein_coding"
"MT",3720,"MT-ND1","protein_coding"
"MT",3721,"MT-ND1","protein_coding"
"MT",3722,"MT-ND1","protein_coding"
"MT",3723,"MT-ND1","protein_coding"
"MT",3724,"MT-ND1","protein_coding"
"MT",3725,"MT-ND1","protein_coding"
"MT",3726,"MT-ND1","protein_coding"
"MT",3727,"MT-ND1","protein_coding"
"MT",3728,"MT-ND1","protein_coding"
"MT",3729,"MT-ND1","protein_coding"
"MT",3730,"MT-ND1","protein_coding"
"MT",3731,"MT-ND1","protein_coding"
"MT",3732,"MT-ND1","protein_coding"
"MT",3733,"MT-ND1","protein_coding"
"MT",3734,"MT-ND1","protein_coding"
"MT",3735,"MT-ND1","protein_coding"
"MT",3736,"MT-ND1","protein_coding"
"MT",3737,"MT-ND1","protein_coding"
"MT",3738,"MT-ND1","protein_coding"
"MT",3739,"MT-ND1","protein_coding"
"MT",3740,"MT-ND1","protein_coding"
"MT",3741,"MT-ND1","protein_coding"
"MT",3742,"MT-ND1","protein_coding"
"MT",3743,"MT-ND1","protein_coding"
"MT",3744,"MT-ND1","protein_coding"
"MT",3745,"MT-ND1","protein_coding"
"MT",3746,"MT-ND1","protein_coding"
"MT",3747,"MT-ND1","protein_coding"
"MT",3748,"MT-ND1","protein_coding"
"MT",3749,"MT-ND1","protein_coding"
"MT",3750,"MT-ND1","protein_coding"
"MT",3751,"MT-ND1","protein_coding"
"MT",3752,"MT-ND1","protein_coding"
"MT",3753,"MT-ND1","protein_coding"
"MT",3754,"MT-ND1","protein_coding"
"MT",3755,"MT-ND1","protein_coding"
"MT",3756,"MT-ND1","protein_coding"
"MT",3757,"MT-ND1","protein_coding"
"MT",3758,"MT-ND1","protein_coding"
"MT",3759,"MT-ND1","protein_coding"
"MT",3760,"MT-ND1","protein_coding"
"MT",3761,"MT-ND1","protein_coding"
"MT",3762,"MT-ND1","protein_coding"
"MT",3763,"MT-ND1","protein_coding"
"MT",3764,"MT-ND1","protein_coding"
"MT",3765,"MT-ND1","protein_coding"
"MT",3766,"MT-ND1","protein_coding"
"MT",3767,"MT-ND1","protein_coding"
"MT",3768,"MT-ND1","protein_coding"
"MT",3769,"MT-ND1","protein_coding"
"MT",3770,"MT-ND1","protein_coding"
"MT",3771,"MT-ND1","protein_coding"
"MT",3772,"MT-ND1","protein_coding"
"MT",3773,"MT-ND1","protein_coding"
"MT",3774,"MT-ND1","protein_coding"
"MT",3775,"MT-ND1","protein_coding"
"MT",3776,"MT-ND1","protein_coding"
"MT",3777,"MT-ND1","protein_coding"
"MT",3778,"MT-ND1","protein_coding"
"MT",3779,"MT-ND1","protein_coding"
"MT",3780,"MT-ND1","protein_coding"
"MT",3781,"MT-ND1","protein_coding"
"MT",3782,"MT-ND1","protein_coding"
"MT",3783,"MT-ND1","protein_coding"
"MT",3784,"MT-ND1","protein_coding"
"MT",3785,"MT-ND1","protein_coding"
"MT",3786,"MT-ND1","protein_coding"
"MT",3787,"MT-ND1","protein_coding"
"MT",3788,"MT-ND1","protein_coding"
"MT",3789,"MT-ND1","protein_coding"
"MT",3790,"MT-ND1","protein_coding"
"MT",3791,"MT-ND1","protein_coding"
"MT",3792,"MT-ND1","protein_coding"
"MT",3793,"MT-ND1","protein_coding"
"MT",3794,"MT-ND1","protein_coding"
"MT",3795,"MT-ND1","protein_coding"
"MT",3796,"MT-ND1","protein_coding"
"MT",3797,"MT-ND1","protein_coding"
"MT",3798,"MT-ND1","protein_coding"
"MT",3799,"MT-ND1","protein_coding"
"MT",3800,"MT-ND1","protein_coding"
"MT",3801,"MT-ND1","protein_coding"
"MT",3802,"MT-ND1","protein_coding"
"MT",3803,"MT-ND1","protein_coding"
"MT",3804,"MT-ND1","protein_coding"
"MT",3805,"MT-ND1","protein_coding"
"MT",3806,"MT-ND1","protein_coding"
"MT",3807,"MT-ND1","protein_coding"
"MT",3808,"MT-ND1","protein_coding"
"MT",3809,"MT-ND1","protein_coding"
"MT",3810,"MT-ND1","protein_coding"
"MT",3811,"MT-ND1","protein_coding"
"MT",3812,"MT-ND1","protein_coding"
"MT",3813,"MT-ND1","protein_coding"
"MT",3814,"MT-ND1","protein_coding"
"MT",3815,"MT-ND1","protein_coding"
"MT",3816,"MT-ND1","protein_coding"
"MT",3817,"MT-ND1","protein_coding"
"MT",3818,"MT-ND1","protein_coding"
"MT",3819,"MT-ND1","protein_coding"
"MT",3820,"MT-ND1","protein_coding"
"MT",3821,"MT-ND1","protein_coding"
"MT",3822,"MT-ND1","protein_coding"
"MT",3823,"MT-ND1","protein_coding"
"MT",3824,"MT-ND1","protein_coding"
"MT",3825,"MT-ND1","protein_coding"
"MT",3826,"MT-ND1","protein_coding"
"MT",3827,"MT-ND1","protein_coding"
"MT",3828,"MT-ND1","protein_coding"
"MT",3829,"MT-ND1","protein_coding"
"MT",3830,"MT-ND1","protein_coding"
"MT",3831,"MT-ND1","protein_coding"
"MT",3832,"MT-ND1","protein_coding"
"MT",3833,"MT-ND1","protein_coding"
"MT",3834,"MT-ND1","protein_coding"
"MT",3835,"MT-ND1","protein_coding"
"MT",3836,"MT-ND1","protein_coding"
"MT",3837,"MT-ND1","protein_coding"
"MT",3838,"MT-ND1","protein_coding"
"MT",3839,"MT-ND1","protein_coding"
"MT",3840,"MT-ND1","protein_coding"
"MT",3841,"MT-ND1","protein_coding"
"MT",3842,"MT-ND1","protein_coding"
"MT",3843,"MT-ND1","protein_coding"
"MT",3844,"MT-ND1","protein_coding"
"MT",3845,"MT-ND1","protein_coding"
"MT",3846,"MT-ND1","protein_coding"
"MT",3847,"MT-ND1","protein_coding"
"MT",3848,"MT-ND1","protein_coding"
"MT",3849,"MT-ND1","protein_coding"
"MT",3850,"MT-ND1","protein_coding"
"MT",3851,"MT-ND1","protein_coding"
"MT",3852,"MT-ND1","protein_coding"
"MT",3853,"MT-ND1","protein_coding"
"MT",3854,"MT-ND1","protein_coding"
"MT",3855,"MT-ND1","protein_coding"
"MT",3856,"MT-ND1","protein_coding"
"MT",3857,"MT-ND1","protein_coding"
"MT",3858,"MT-ND1","protein_coding"
"MT",3859,"MT-ND1","protein_coding"
"MT",3860,"MT-ND1","protein_coding"
"MT",3861,"MT-ND1","protein_coding"
"MT",3862,"MT-ND1","protein_coding"
"MT",3863,"MT-ND1","protein_coding"
"MT",3864,"MT-ND1","protein_coding"
"MT",3865,"MT-ND1","protein_coding"
"MT",3866,"MT-ND1","protein_coding"
"MT",3867,"MT-ND1","protein_coding"
"MT",3868,"MT-ND1","protein_coding"
"MT",3869,"MT-ND1","protein_coding"
"MT",3870,"MT-ND1","protein_coding"
"MT",3871,"MT-ND1","protein_coding"
"MT",3872,"MT-ND1","protein_coding"
"MT",3873,"MT-ND1","protein_coding"
"MT",3874,"MT-ND1","protein_coding"
"MT",3875,"MT-ND1","protein_coding"
"MT",3876,"MT-ND1","protein_coding"
"MT",3877,"MT-ND1","protein_coding"
"MT",3878,"MT-ND1","protein_coding"
"MT",3879,"MT-ND1","protein_coding"
"MT",3880,"MT-ND1","protein_coding"
"MT",3881,"MT-ND1","protein_coding"
"MT",3882,"MT-ND1","protein_coding"
"MT",3883,"MT-ND1","protein_coding"
"MT",3884,"MT-ND1","protein_coding"
"MT",3885,"MT-ND1","protein_coding"
"MT",3886,"MT-ND1","protein_coding"
"MT",3887,"MT-ND1","protein_coding"
"MT",3888,"MT-ND1","protein_coding"
"MT",3889,"MT-ND1","protein_coding"
"MT",3890,"MT-ND1","protein_coding"
"MT",3891,"MT-ND1","protein_coding"
"MT",3892,"MT-ND1","protein_coding"
"MT",3893,"MT-ND1","protein_coding"
"MT",3894,"MT-ND1","protein_coding"
"MT",3895,"MT-ND1","protein_coding"
"MT",3896,"MT-ND1","protein_coding"
"MT",3897,"MT-ND1","protein_coding"
"MT",3898,"MT-ND1","protein_coding"
"MT",3899,"MT-ND1","protein_coding"
"MT",3900,"MT-ND1","protein_coding"
"MT",3901,"MT-ND1","protein_coding"
"MT",3902,"MT-ND1","protein_coding"
"MT",3903,"MT-ND1","protein_coding"
"MT",3904,"MT-ND1","protein_coding"
"MT",3905,"MT-ND1","protein_coding"
"MT",3906,"MT-ND1","protein_coding"
"MT",3907,"MT-ND1","protein_coding"
"MT",3908,"MT-ND1","protein_coding"
"MT",3909,"MT-ND1","protein_coding"
"MT",3910,"MT-ND1","protein_coding"
"MT",3911,"MT-ND1","protein_coding"
"MT",3912,"MT-ND1","protein_coding"
"MT",3913,"MT-ND1","protein_coding"
"MT",3914,"MT-ND1","protein_coding"
"MT",3915,"MT-ND1","protein_coding"
"MT",3916,"MT-ND1","protein_coding"
"MT",3917,"MT-ND1","protein_coding"
"MT",3918,"MT-ND1","protein_coding"
"MT",3919,"MT-ND1","protein_coding"
"MT",3920,"MT-ND1","protein_coding"
"MT",3921,"MT-ND1","protein_coding"
"MT",3922,"MT-ND1","protein_coding"
"MT",3923,"MT-ND1","protein_coding"
"MT",3924,"MT-ND1","protein_coding"
"MT",3925,"MT-ND1","protein_coding"
"MT",3926,"MT-ND1","protein_coding"
"MT",3927,"MT-ND1","protein_coding"
"MT",3928,"MT-ND1","protein_coding"
"MT",3929,"MT-ND1","protein_coding"
"MT",3930,"MT-ND1","protein_coding"
"MT",3931,"MT-ND1","protein_coding"
"MT",3932,"MT-ND1","protein_coding"
"MT",3933,"MT-ND1","protein_coding"
"MT",3934,"MT-ND1","protein_coding"
"MT",3935,"MT-ND1","protein_coding"
"MT",3936,"MT-ND1","protein_coding"
"MT",3937,"MT-ND1","protein_coding"
"MT",3938,"MT-ND1","protein_coding"
"MT",3939,"MT-ND1","protein_coding"
"MT",3940,"MT-ND1","protein_coding"
"MT",3941,"MT-ND1","protein_coding"
"MT",3942,"MT-ND1","protein_coding"
"MT",3943,"MT-ND1","protein_coding"
"MT",3944,"MT-ND1","protein_coding"
"MT",3945,"MT-ND1","protein_coding"
"MT",3946,"MT-ND1","protein_coding"
"MT",3947,"MT-ND1","protein_coding"
"MT",3948,"MT-ND1","protein_coding"
"MT",3949,"MT-ND1","protein_coding"
"MT",3950,"MT-ND1","protein_coding"
"MT",3951,"MT-ND1","protein_coding"
"MT",3952,"MT-ND1","protein_coding"
"MT",3953,"MT-ND1","protein_coding"
"MT",3954,"MT-ND1","protein_coding"
"MT",3955,"MT-ND1","protein_coding"
"MT",3956,"MT-ND1","protein_coding"
"MT",3957,"MT-ND1","protein_coding"
"MT",3958,"MT-ND1","protein_coding"
"MT",3959,"MT-ND1","protein_coding"
"MT",3960,"MT-ND1","protein_coding"
"MT",3961,"MT-ND1","protein_coding"
"MT",3962,"MT-ND1","protein_coding"
"MT",3963,"MT-ND1","protein_coding"
"MT",3964,"MT-ND1","protein_coding"
"MT",3965,"MT-ND1","protein_coding"
"MT",3966,"MT-ND1","protein_coding"
"MT",3967,"MT-ND1","protein_coding"
"MT",3968,"MT-ND1","protein_coding"
"MT",3969,"MT-ND1","protein_coding"
"MT",3970,"MT-ND1","protein_coding"
"MT",3971,"MT-ND1","protein_coding"
"MT",3972,"MT-ND1","protein_coding"
"MT",3973,"MT-ND1","protein_coding"
"MT",3974,"MT-ND1","protein_coding"
"MT",3975,"MT-ND1","protein_coding"
"MT",3976,"MT-ND1","protein_coding"
"MT",3977,"MT-ND1","protein_coding"
"MT",3978,"MT-ND1","protein_coding"
"MT",3979,"MT-ND1","protein_coding"
"MT",3980,"MT-ND1","protein_coding"
"MT",3981,"MT-ND1","protein_coding"
"MT",3982,"MT-ND1","protein_coding"
"MT",3983,"MT-ND1","protein_coding"
"MT",3984,"MT-ND1","protein_coding"
"MT",3985,"MT-ND1","protein_coding"
"MT",3986,"MT-ND1","protein_coding"
"MT",3987,"MT-ND1","protein_coding"
"MT",3988,"MT-ND1","protein_coding"
"MT",3989,"MT-ND1","protein_coding"
"MT",3990,"MT-ND1","protein_coding"
"MT",3991,"MT-ND1","protein_coding"
"MT",3992,"MT-ND1","protein_coding"
"MT",3993,"MT-ND1","protein_coding"
"MT",3994,"MT-ND1","protein_coding"
"MT",3995,"MT-ND1","protein_coding"
"MT",3996,"MT-ND1","protein_coding"
"MT",3997,"MT-ND1","protein_coding"
"MT",3998,"MT-ND1","protein_coding"
"MT",3999,"MT-ND1","protein_coding"
"MT",4000,"MT-ND1","protein_coding"
"MT",4001,"MT-ND1","protein_coding"
"MT",4002,"MT-ND1","protein_coding"
"MT",4003,"MT-ND1","protein_coding"
"MT",4004,"MT-ND1","protein_coding"
"MT",4005,"MT-ND1","protein_coding"
"MT",4006,"MT-ND1","protein_coding"
"MT",4007,"MT-ND1","protein_coding"
"MT",4008,"MT-ND1","protein_coding"
"MT",4009,"MT-ND1","protein_coding"
"MT",4010,"MT-ND1","protein_coding"
"MT",4011,"MT-ND1","protein_coding"
"MT",4012,"MT-ND1","protein_coding"
"MT",4013,"MT-ND1","protein_coding"
"MT",4014,"MT-ND1","protein_coding"
"MT",4015,"MT-ND1","protein_coding"
